Sample_Index,Time_s,Clean_ADC
591,147.75,3.41631998076609
592,148,3.32163315389089
593,148.25,3.47245278123811
594,148.5,3.87548021762765
595,148.75,4.52186431840624
596,149,5.38624284233094
597,149.25,6.42663526891995
598,149.5,7.58530001099792
599,149.75,8.79061529288965
600,150,9.95997571178633
601,150.25,11.0036214998691
602,150.5,11.8292424682725
603,150.75,12.3471311854069
604,151,12.4756060671252
605,151.25,12.14638854066
606,151.5,11.3096015590148
607,151.75,9.93806097859221
608,152,8.03055745363768
609,152.25,5.61387387033582
610,152.5,2.74334882357174
611,152.75,-0.498125627554422
612,153,-4.0027012255531
613,153.25,-7.64171459814285
614,153.5,-11.2712451995535
615,153.75,-14.738889052411
616,154,-17.8914669485788
617,154.25,-20.5832920226451
618,154.5,-22.6845160778134
619,154.75,-24.0889745342733
620,155,-24.7208904440498
621,155.25,-24.5398180576858
622,155.5,-23.5433312270894
623,155.75,-21.7671849769795
624,156,-19.2829579411677
625,156.25,-16.1934568099978
626,156.5,-12.6263745937396
627,156.75,-8.7268115793618
628,157,-4.64929170257843
629,157.25,-0.549859458012821
630,157.5,3.42124856582126
631,157.75,7.12597498502513
632,158,10.4435910435175
633,158.25,13.2744758557878
634,158.5,15.5424869686627
635,158.75,17.1959817553984
636,159,18.2076298708263
637,159.25,18.573215676299
638,159.5,18.3096633706592
639,159.75,17.452526190524
640,160,16.0531665911039
641,160.25,14.175821037758
642,160.5,11.8946967571014
643,160.75,9.29119536455102
644,161,6.45130721329451
645,161.25,3.46317843060315
646,161.5,0.414827148761392
647,161.75,-2.60801892407335
648,162,-5.52397498936299
649,162.25,-8.25792230867658
650,162.5,-10.7427488882711
651,162.75,-12.9208303633392
652,163,-14.7451683520927
653,163.25,-16.1801203128983
654,163.5,-17.2016910003747
655,163.75,-17.7974032614398
656,164,-17.9658144346835
657,164.25,-17.7157824264959
658,164.5,-17.065602771071
659,164.75,-16.0421291917873
660,165,-14.6799557054108
661,165.25,-13.0206835130147
662,165.5,-11.1122295810776
663,165.75,-9.00806780161448
664,166,-6.76624389467371
665,166.25,-4.44799094453931
666,166.5,-2.11580975233526
667,166.75,0.169030218096928
668,167,2.34948527781431
669,167.25,4.3760125535727
670,167.5,6.20981365834698
671,167.75,7.82569363952705
672,168,9.21419837795482
673,168.25,10.3827555060521
674,168.5,11.3556345081623
675,168.75,12.1726466911919
676,169,12.8866132025931
677,169.25,13.5597275149013
678,169.5,14.2590179782654
679,169.75,15.0511732722097
680,170,15.9970351761352
681,170.25,17.1460992782524
682,170.5,18.5313991112446
683,170.75,20.1651739161201
684,171,22.0357161029
685,171.25,24.1057442104867
686,171.5,26.3125466552952
687,171.75,28.5700040346627
688,172,30.7724475500451
689,172.25,32.8001713761026
690,172.5,34.5262997008226
691,172.75,35.8246150122279
692,173,36.5778788074944
693,173.25,36.6861195453853
694,173.5,36.0743338062551
695,173.75,34.6990577982453
696,174,32.5533255983118
697,174.25,29.6696343855214
698,174.5,26.1206696628747
699,174.75,22.0176830695284
700,175,17.5065431014948
701,175.25,12.7615873123175
702,175.5,7.97749942586422
703,175.75,3.35953183066602
704,176,-0.887490865897619
705,176.25,-4.57081230470377
706,176.5,-7.52130303122991
707,176.75,-9.60408162134102
708,177,-10.7272806296864
709,177.25,-10.8480924985397
710,177.5,-9.9754252682225
711,177.75,-8.16882542464776
712,178,-5.53373520063617
713,178.25,-2.21356524460663
714,178.5,1.62060041225429
715,178.75,5.78164794587638
716,179,10.0783548643623
717,179.25,14.3265964829249
718,179.5,18.3590159162117
719,179.75,22.0325571473761
720,180,25.233502094477
721,180.25,27.8798931704593
722,180.5,29.9214475602645
723,180.75,31.3372646901366
724,181,32.1317811936141
725,181.25,32.329527905885
726,181.5,31.9692860687774
727,181.75,31.098226236853
728,182,29.766550183806
729,182.25,28.0230543167426
730,182.5,25.9119056017787
731,182.75,23.4707804217845
732,183,20.7303740782946
733,183.25,17.7151537630267
734,183.5,14.445112285536
735,183.75,10.9381984300125
736,184,7.21306770790475
737,184.25,3.29182209724145
738,184.5,-0.797519295536891
739,184.75,-5.01898093843514
740,185,-9.32710156503583
741,185.25,-13.6659487714898
742,185.5,-17.9687119086003
743,185.75,-22.1579377928405
744,186,-26.1465069147765
745,186.25,-29.8394602745918
746,186.5,-33.136766258904
747,186.75,-35.93706142761
748,187,-38.1423124656483
749,187.25,-39.6632342157096
750,187.5,-40.4251689875384
751,187.75,-40.3740017875093
752,188,-39.4815829872392
753,188.25,-37.7500902152125
754,188.5,-35.2148153011459
755,188.75,-31.9450172002921
756,189,-28.0427108214725
757,189.25,-23.6395077495602
758,189.5,-18.891823303351
759,189.75,-13.9748706703552
760,190,-9.07587058855074
761,190.25,-4.38684397893622
762,190.5,-0.0972724768027577
763,190.75,3.6131501443316
764,191,6.58147394480821
765,191.25,8.66794088542355
766,191.5,9.76168622746994
767,191.75,9.78545159548835
768,192,8.69910609074222
769,192.25,6.50185051703578
770,192.5,3.23307719153635
771,192.75,-1.02805899373792
772,193,-6.16426105058253
773,193.25,-12.0228130612969
774,193.5,-18.4193612837291
775,193.75,-25.1427598301014
776,194,-31.9610169207774
777,194.25,-38.628365613552
778,194.5,-44.8934230776562
779,194.75,-50.5082990705743
780,195,-55.238377838467
781,195.25,-58.8723440125601
782,195.5,-61.231875397025
783,195.75,-62.1803162237562
784,196,-61.6296117658155
785,196.25,-59.5448624502684
786,196.5,-55.946055441411
787,196.75,-50.9068333115372
788,197,-44.5505073992528
789,197.25,-37.0438413261481
790,197.5,-28.5893444246904
791,197.75,-19.4168785408567
792,198,-9.77528787664821
793,198.25,0.0754567457165437
794,198.5,9.87138930918514
795,198.75,19.3510191288105
796,199,28.261405536036
797,199.25,36.3641887167393
798,199.5,43.4418833794874
799,199.75,49.3045724245225
800,200,53.7968767709486
801,200.25,56.8047809349409
